filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
jazz.00041.wav,661794.0,0.3081498444080353,0.0894938260316848,0.0782661959528923,0.001670240657404,1617.4430355139357,159966.64155590153,1568.4510182808965,17744.089479509537,3103.6123749274943,441669.02765238367,0.100587825671887,0.002149514233829,-0.0002299171319464,0.0042112995870411,-0.0008445401908829,0.0014394546160474,95.703125,-216.309799194336,7649.89404296875,135.01405334472656,384.9116516113281,-35.4796257019043,866.4317626953125,61.60260009765625,152.98208618164062,-14.553433418273926,217.8661499023437,11.037166595458984,94.61639404296876,1.213509440422058,73.98699951171875,10.95398235321045,101.0080337524414,-8.293707847595215,106.66192626953124,-1.4459264278411863,113.59503936767578,0.1209804117679596,111.22306060791016,8.271980285644531,151.3206024169922,-4.579763889312744,111.728515625,0.5748227834701538,143.68667602539062,-6.097359657287598,99.89456176757812,0.2001935839653015,81.46566772460938,-0.5979135036468506,77.32785034179688,-5.045638084411621,87.98484802246094,-1.2515002489089966,121.24461364746094,-7.217296123504639,148.26678466796875,jazz
hiphop.00040.wav,675808.0,0.345766007900238,0.0942010134458541,0.1308528035879135,0.0107223102822899,2457.193778671769,2099147.87234057,2790.148358370192,501684.7954773737,5319.679953835227,8263268.244150503,0.103500088778409,0.0135598346435005,3.331885807256185e-07,0.0089522618800401,-1.6829177184263244e-05,0.0108879003673791,80.74951171875,-182.98638916015625,10032.69140625,95.95799255371094,2130.93701171875,43.9511833190918,755.3917236328125,13.522643089294434,312.7272644042969,5.985373020172119,243.79751586914065,-3.0218420028686523,241.81936645507807,3.0867760181427,204.66046142578125,-9.80013942718506,142.43710327148438,-3.76952600479126,139.92889404296875,5.308994770050049,142.50958251953125,-1.0462528467178345,124.83779907226562,7.543075084686279,129.89759826660156,5.854805946350098,104.82511901855467,-0.2973659038543701,112.25729370117188,0.5005336999893188,77.6191177368164,0.7634905576705933,91.93487548828124,-5.528616428375244,95.25086212158205,-5.229318141937256,91.29691314697266,-3.3058645725250244,90.14180755615234,-5.085851192474365,127.91932678222656,hiphop
hiphop.00082.wav,661794.0,0.5035679936408997,0.0831757336854934,0.1023021712899208,0.0021312581375241,2291.140721366169,383104.3824543947,2182.003844989289,59002.11720425818,4820.747931318881,884535.9031856806,0.1133099502126836,0.0048625820534723,-0.0001021585048874,0.0071902642957866,-0.0009474466787651,0.0020916501525789,107.666015625,-122.75896453857422,958.2359619140624,94.9986343383789,510.3893432617188,-29.362812042236328,290.2665710449219,46.77067184448242,120.52739715576172,-15.98686408996582,130.54150390625,27.09646987915039,89.4262466430664,-13.115314483642578,124.25850677490234,20.23798179626465,94.80034637451172,-5.375624656677246,82.371337890625,15.450762748718262,57.62128829956055,-6.9075927734375,68.6044692993164,15.635311126708984,58.04999923706055,-6.700710296630859,57.080833435058594,8.275168418884277,52.72113037109375,-0.7537075281143188,48.82916259765625,9.404281616210938,38.07817459106445,1.2546534538269043,64.12022399902344,1.6689155101776123,55.49356460571289,0.4904608130455017,42.28458404541016,1.6214700937271118,45.73521041870117,hiphop
hiphop.00022.wav,661794.0,0.4395391047000885,0.0866231098771095,0.1735763549804687,0.0062581347301602,2025.565005791413,507423.5778470796,2272.735162534201,145435.85322504514,4603.375824753481,2149988.9786997056,0.0753965916231631,0.002545449552464,-4.2240666516590863e-05,0.0124032534658908,-0.0011167225893586,0.013475296087563,99.38401442307692,-100.60973358154295,5410.099609375,110.21587371826172,854.5516357421875,1.0366617441177368,430.856689453125,38.75178146362305,271.4871520996094,-14.496214866638184,161.1692657470703,20.63346672058105,153.37945556640625,-18.03163719177246,191.32456970214844,12.568232536315918,113.48271942138672,-14.121631622314451,107.00399017333984,15.092575073242188,121.89700317382812,-9.242668151855469,82.14512634277344,11.392888069152832,57.28584289550781,-9.50577163696289,60.71459197998047,8.63479232788086,61.987735748291016,-7.096975803375244,55.18484115600586,2.99067497253418,53.27212142944336,-4.508060455322266,60.32840347290039,4.687868595123291,52.35139846801758,-4.113946914672852,63.05033874511719,-2.781824111938477,61.38124847412109,hiphop
pop.00078.wav,661504.0,0.4547449648380279,0.0864610895514488,0.2235710024833679,0.013054009526968,3123.151409862749,947113.0190420964,2970.246872098053,221789.1807832702,6616.3056482018565,3583798.53331258,0.1426215529534029,0.008624081410987,2.450315150781534e-06,0.018758499994874,-0.0002494096115697,0.0251242164522409,103.359375,-42.75870513916016,4607.76611328125,62.833984375,1040.582763671875,4.770786285400391,691.7329711914062,24.05332946777344,345.1831359863281,9.651461601257324,275.6953430175781,-1.8745973110198968,238.40342712402344,9.28311824798584,198.2916717529297,-2.962564706802368,125.63816833496094,3.192147254943848,130.63662719726562,5.930965423583984,111.22249603271484,-4.768050193786621,97.1225814819336,3.0293450355529785,85.6812515258789,-1.2465428113937378,70.37437438964844,-3.517906665802002,53.53717041015625,-0.3188264667987823,50.01544189453125,-1.4434291124343872,46.26259231567383,-1.8653316497802728,50.93196105957031,-0.0190462730824947,65.03319549560547,-0.7272548675537109,73.95626068115234,-0.9860984086990356,66.34039306640625,pop
rock.00049.wav,661794.0,0.3962851762771606,0.0777498185634613,0.1010172516107559,0.0023152059875428,2077.9426068946104,1216625.0051977923,2333.872696012749,694784.8115494371,4495.809731184745,6649790.412320447,0.0913335176189095,0.0029176165924991,0.0005644885241053,0.0069179092533886,0.0018214761512354,0.0018894700333476,112.34714673913044,-142.38595581054688,9879.7724609375,116.14379119873048,2135.253173828125,2.241934537887573,453.4204406738281,31.06363677978516,188.66262817382807,6.186803817749023,139.89390563964844,0.1189987286925315,83.03081512451172,0.3188835680484772,60.80852508544922,7.794077396392822,56.41222381591797,3.243815898895264,52.8065299987793,-3.017302989959717,74.28785705566406,1.7079137563705444,49.8914680480957,0.7348631024360657,48.29026412963867,0.1448868364095688,44.716773986816406,-4.421131610870361,38.10028839111328,-4.469478607177734,52.00479888916016,0.5117113590240479,35.95841979980469,1.2204909324645996,33.64664077758789,-0.1588020771741867,34.806400299072266,-2.6132798194885254,36.05852890014648,-4.447030544281006,41.61240768432617,rock
disco.00034.wav,661794.0,0.3576630651950836,0.0856384187936782,0.1229035183787345,0.0020054650958627,3653.609029284893,318341.59239319764,3234.1223835329497,61897.21711579249,7835.279793086572,555734.6105913436,0.1808128504447022,0.0032043932653675,-3.0833905384497484e-06,0.0070215873420238,-6.650372142757988e-06,0.004710370209068,129.19921875,-65.7372817993164,1606.0487060546875,52.81753921508789,193.5621795654297,16.577531814575195,324.29510498046875,12.56466579437256,226.28790283203125,5.615614891052246,135.56381225585938,8.381712913513184,153.19036865234375,-0.6212922930717468,73.56360626220703,-0.6169187426567078,67.82111358642578,-4.081779956817627,71.13896179199219,0.6823787689208984,80.44345092773438,-7.7812113761901855,61.80710983276367,-1.8877474069595337,48.59552001953125,-7.248200416564941,71.39530944824219,-5.269082069396973,42.87436676025391,-3.0466482639312744,52.016700744628906,-4.349061965942383,65.71022033691406,-2.5430970191955566,61.357418060302734,0.7262226343154907,66.7185287475586,-0.3085698783397674,68.14920806884766,2.931642532348633,71.28857421875,disco
jazz.00076.wav,661794.0,0.3032039701938629,0.0869998931884765,0.1191559806466102,0.0030131887178868,1733.471675696404,147305.9695152518,2067.7714401163794,174358.50443003647,3379.5887674920245,1247289.6972501394,0.0687003788428074,0.0007671543481619,-3.616243930082419e-06,0.0151799665763974,-4.595441350829788e-05,0.0005263576749712,117.45383522727272,-154.32351684570312,3352.63525390625,110.69579315185548,510.1072998046875,-22.30696678161621,748.7528686523438,21.16939163208008,175.022216796875,4.263514995574951,110.15153503417967,4.7524495124816895,83.9278793334961,-4.099985599517822,72.68122863769531,-1.0060592889785769,51.67210006713867,-6.405926704406738,89.8392333984375,-9.242156982421877,45.14750289916992,-3.631922721862793,35.90786361694336,-5.505253314971924,34.334999084472656,0.5474013090133667,42.45940017700195,-0.5001965761184692,36.483524322509766,-4.802399158477783,29.643356323242188,-11.205058097839355,42.574501037597656,-3.927142143249512,30.08377456665039,-1.4579282999038696,47.0426139831543,-4.40317440032959,44.479270935058594,-10.596964836120604,46.87911987304688,jazz
rock.00034.wav,669460.0,0.4215246438980102,0.0788208171725273,0.1911093294620514,0.0007765294867567,2788.250576344444,281963.80142449506,2648.300008566272,82084.60995876254,5831.991493155103,1243541.553695551,0.134925398987003,0.0015101520204161,0.0001714571262709,0.0235256440937519,0.0015980834141373,0.004981926176697,135.99917763157896,-28.01414680480957,662.6778564453125,65.66490173339844,338.1361389160156,-7.318475723266602,253.2049102783203,33.75423049926758,173.29725646972656,11.125958442687988,93.24590301513672,14.607216835021973,75.42826843261719,2.095346212387085,78.12307739257812,10.01047134399414,37.80550384521485,-0.2259956896305084,47.71249771118164,10.134689331054688,52.34181594848633,-2.854555368423462,73.31368255615234,3.0994691848754883,36.70756912231445,-1.6647874116897583,39.722652435302734,-0.1121188029646873,35.46697998046875,-1.6690146923065186,44.29222106933594,1.8637667894363403,31.985595703125,-3.950783729553223,33.26225662231445,-1.6526252031326294,38.0826530456543,-6.4568634033203125,37.679344177246094,-3.960847854614258,65.18038940429688,rock
jazz.00067.wav,661794.0,0.2367195338010788,0.0954140424728393,0.1380803883075714,0.0012965258210897,1353.6838211633806,197274.9054176969,1566.36278487432,96360.24058888484,2829.7093650304523,1254366.0475017044,0.0549322070765661,0.0006188227513107,-0.0025993315503001,0.0150343161076307,-0.0015638073673471,0.0017398335039615,99.38401442307692,-177.2891082763672,1320.7750244140625,144.35586547851562,711.2352905273438,-17.27964210510254,496.4495239257813,55.69905853271485,386.5297546386719,-21.246427536010746,150.39292907714844,0.3600078821182251,165.4381103515625,-1.5879892110824585,118.08694458007812,-10.414144515991213,83.31488800048828,-5.185567855834961,76.556396484375,-0.5061215758323669,71.80174255371094,-8.73398494720459,61.29021835327149,3.863238096237183,74.88591003417969,-7.962100505828857,68.91300201416016,-3.013435125350952,60.31531524658203,-2.739326238632202,56.34599304199219,-2.603281021118164,51.6623649597168,-2.223385572433472,61.09976959228516,-1.9524304866790767,109.97183990478516,-0.0253409668803215,153.36753845214844,0.7673912048339844,172.92733764648438,jazz
